PID,CID,BID,Country,Image,English Title,English Body,Target Gender,Age min,Age max,Target city
2,370,41,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,42,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,43,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,44,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,45,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,46,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,47,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,48,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,49,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,370,50,MX,"Duego es el mejor sitio para hacer amigas. Únete a Duego, está muy padre! Te divertirás!",Do you wanna make friends?,"Duego is the best site to make friends. Join Duego, it is really cool! You will have fun!",M,31,39,
2,233,12,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Buenos Aires
2,235,11,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Buenos Aires
2,237,12,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Córdoba
2,239,11,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Córdoba
2,261,12,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Guadalajara
2,263,11,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Guadalajara
2,245,12,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,La Plata
2,247,11,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,La Plata
2,253,12,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Mendoza
2,255,14,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Mendoza
2,257,12,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Mexico City
2,259,11,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Mexico City
2,265,12,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Monterrey
2,267,11,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Monterrey
2,269,12,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Puebla
2,271,11,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Puebla
2,273,12,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Querétaro
2,275,11,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Querétaro
2,249,12,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Quilmes
2,251,11,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Quilmes
2,241,12,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Rosario
2,243,11,AR,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Rosario
2,277,12,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",F,18,39,Toluca
2,279,11,MX,Girl14,Do you want friends in city name?,"Join Duego and meet people in city name. Chat, make friends and have fun!",M,18,39,Toluca
2,392,7,AR,AR_Revised_Male_1,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,16,AR,AR_Revised_Male_2,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,25,AR,AR_Revised_Male_3,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,34,AR,AR_Revised_Male_4,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,43,AR,AR_Revised_Male_5,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,52,AR,AR_Revised_Male_6,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,61,AR,AR_Revised_Male_7,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,392,70,AR,AR_Revised_Male_8,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,393,7,AR,AR_Revised_Male_1,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,16,AR,AR_Revised_Male_2,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,25,AR,AR_Revised_Male_3,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,34,AR,AR_Revised_Male_4,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,43,AR,AR_Revised_Male_5,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,52,AR,AR_Revised_Male_6,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,61,AR,AR_Revised_Male_7,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,393,70,AR,AR_Revised_Male_8,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,394,7,AR,AR_Revised_Male_1,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,16,AR,AR_Revised_Male_2,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,25,AR,AR_Revised_Male_3,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,34,AR,AR_Revised_Male_4,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,43,AR,AR_Revised_Male_5,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,52,AR,AR_Revised_Male_6,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,61,AR,AR_Revised_Male_7,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,394,70,AR,AR_Revised_Male_8,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,404,18,MX,MX_Revised_Male_1,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,52,MX,MX_Revised_Male_2,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,86,MX,MX_Revised_Male_3,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,120,MX,MX_Revised_Male_4,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,154,MX,MX_Revised_Male_5,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,188,MX,MX_Revised_Male_6,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,222,MX,MX_Revised_Male_7,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,404,256,MX,MX_Revised_Male_8,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,18,25,
2,405,18,MX,MX_Revised_Male_1,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,52,MX,MX_Revised_Male_2,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,86,MX,MX_Revised_Male_3,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,120,MX,MX_Revised_Male_4,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,154,MX,MX_Revised_Male_5,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,188,MX,MX_Revised_Male_6,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,222,MX,MX_Revised_Male_7,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,405,256,MX,MX_Revised_Male_8,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,26,30,
2,406,18,MX,MX_Revised_Male_1,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,52,MX,MX_Revised_Male_2,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,86,MX,MX_Revised_Male_3,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,120,MX,MX_Revised_Male_4,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,154,MX,MX_Revised_Male_5,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,188,MX,MX_Revised_Male_6,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,222,MX,MX_Revised_Male_7,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,406,256,MX,MX_Revised_Male_8,Do you want friends?,"Duego is the best site to make new friends. Join Duego, you will have fun!",F,31,39,
2,392,76,AR,AR_Revised_Male_1,Do you want new friends?,"Duego is the best place to make new friends. Join Duego now, it is free.",F,18,25,
2,392,101,AR,AR_Revised_Male_2,Do you want new friends?,"Duego is the best place to make new friends. Join Duego now, it is free.",F,18,25,
2,392,126,AR,AR_Revised_Male_3,Do you want new friends?,"Duego is the best place to make new friends. Join Duego now, it is free.",F,18,25,
